gen,art_freq,ven_freq,art_freq_ste,ven_freq_ste,art_len,cap_len,ven_len,art_len_ste,cap_len_ste,ven_len_ste,art_dia,cap_dia,ven_dia,art_dia_ste,cap_dia_ste,ven_dia_ste,
1,0,0,NaN,NaN,366.13,NaN,448.78,46.933,NaN,55.587,27.951,NaN,55.289,0.74627,NaN,2.0394
2,0,0,NaN,NaN,366.09,NaN,334,25.62,NaN,31.158,24.846,NaN,37.774,0.47543,NaN,1.3591
3,0,0.48,NaN,0.1472,379.48,NaN,363.69,24.454,NaN,33.542,20.207,NaN,30.25,0.3775,NaN,0.74897
4,0.12,0.88,0.19149,0.17105,367.05,531.66,383.9,16.296,132.33,31.025,17.929,8.4751,25.94,0.28448,0.92779,0.90228
5,0.68,1.56,0.22246,0.24462,363.87,348.44,361.8,12.752,53.565,18.125,15.745,8.9498,24.018,0.23179,0.50812,0.8224
6,2.48,2.4,0.40373,0.31851,361.83,377.75,376.3,10.307,37.106,42.624,14.452,8.9555,23.969,0.16537,0.34974,0.89875
7,6.36,2.64,0.50951,0.42587,370.38,394.34,377.64,7.643,18.23,30.136,13.245,8.6418,23.372,0.1707,0.25989,1.0445
8,12.48,3.4,1.1792,0.65162,367.91,379.07,367.99,6.4429,11.136,20.016,12.632,8.8073,22.788,0.13646,0.16868,0.78681
9,19.24,3.32,1.3106,0.61597,369.7,396.79,391.3,7.8724,16.989,24.638,12.059,8.7317,21.051,0.13376,0.11012,1.0222
10,24.36,4.2,1.7568,0.59671,369.11,360.5,390.99,6.5898,8.5709,23.263,11.572,8.8043,21.224,0.11222,0.080561,0.87895
11,26.48,4.24,1.1735,0.68057,358.84,368.24,391.88,7.2003,11.224,23.721,11.388,8.6307,20.031,0.13875,0.099748,0.60162
12,24.04,4.44,1.527,0.70019,377.3,390.4,374.16,8.8297,9.263,19.111,11.296,8.6253,20.151,0.15864,0.11067,0.65856
13,19.76,4.44,1.2045,0.64312,359.67,418.16,409.52,6.4605,18.571,27.038,11.041,8.8269,20.491,0.19432,0.1494,0.89159
14,16.08,5.04,1.3637,0.81756,355.97,417.45,353.92,14.159,15.775,17.808,10.815,8.7669,20.526,0.18367,0.1392,0.63102
15,11.28,3.76,1.138,0.53774,389.87,384.26,366.53,19.959,15.627,16.982,10.67,8.663,20.255,0.20868,0.18349,0.64586
16,7.08,4.68,1.4,0.65807,356.57,352.62,333.69,18.217,20.038,23.01,10.256,8.9705,19.754,0.31312,0.18851,0.55779
17,4.88,4.4,1.134,0.71686,352.78,416.76,379.8,28.256,24.13,18.515,10.274,8.721,21.103,0.33702,0.35027,0.91488
18,2.72,4.28,0.99525,0.947,394.41,375.23,383.26,40.347,36.642,16.334,10.725,8.7669,20.876,0.26386,0.44623,0.80757
19,1.28,4.4,0.76048,0.85723,365.24,436.34,371.17,75.072,45.634,18.725,8.6416,8.6751,20.654,0.51254,0.39684,0.92728
20,0.6,4.32,0.5,0.56054,307.68,363.19,355.45,0,69.971,18.917,7.4407,10.063,19.496,0,0.62848,0.64116
21,0.08,5.92,0.4,0.81845,NaN,240.99,405.66,NaN,0,14.956,NaN,5.5858,19.651,NaN,0,0.5961
22,0,4.88,NaN,0.65171,NaN,NaN,401.42,NaN,NaN,19.248,NaN,NaN,18.92,NaN,NaN,0.58812
23,0,5.8,NaN,0.62915,NaN,NaN,406.61,NaN,NaN,20.607,NaN,NaN,19.05,NaN,NaN,0.57033
24,0,5.36,NaN,0.87013,NaN,NaN,395.89,NaN,NaN,16.232,NaN,NaN,18.116,NaN,NaN,0.36889
25,0,6.4,NaN,0.88506,NaN,NaN,398.08,NaN,NaN,19.277,NaN,NaN,18.927,NaN,NaN,0.60048
26,0,5.32,NaN,0.76766,NaN,NaN,392.94,NaN,NaN,13.552,NaN,NaN,18.44,NaN,NaN,0.41324
27,0,5.28,NaN,0.60421,NaN,NaN,404.01,NaN,NaN,21.167,NaN,NaN,18.99,NaN,NaN,0.45294
28,0,4.56,NaN,0.51016,NaN,NaN,389.56,NaN,NaN,22.69,NaN,NaN,18.763,NaN,NaN,0.60389
29,0,4.56,NaN,0.60116,NaN,NaN,425.4,NaN,NaN,33.689,NaN,NaN,18.902,NaN,NaN,0.57046
30,0,4.56,NaN,0.62104,NaN,NaN,394.68,NaN,NaN,19.559,NaN,NaN,18.499,NaN,NaN,0.46655
31,0,4.88,NaN,0.60089,NaN,NaN,397.65,NaN,NaN,27.932,NaN,NaN,19.128,NaN,NaN,0.57601
32,0,4.2,NaN,0.84835,NaN,NaN,389.9,NaN,NaN,21.617,NaN,NaN,18.535,NaN,NaN,0.56137
33,0,4.8,NaN,0.89629,NaN,NaN,381.5,NaN,NaN,21.965,NaN,NaN,18.484,NaN,NaN,0.65517
34,0,3.8,NaN,0.70991,NaN,NaN,376.15,NaN,NaN,23.15,NaN,NaN,18.228,NaN,NaN,0.50077
35,0,3.64,NaN,0.68501,NaN,NaN,371.1,NaN,NaN,24.257,NaN,NaN,18.033,NaN,NaN,0.70049
36,0,3.76,NaN,0.57827,NaN,NaN,399.65,NaN,NaN,27.524,NaN,NaN,18.077,NaN,NaN,0.56689
37,0,3.76,NaN,0.74241,NaN,NaN,385.16,NaN,NaN,22.162,NaN,NaN,17.168,NaN,NaN,0.45363
38,0,4.2,NaN,0.72457,NaN,NaN,414.05,NaN,NaN,29.064,NaN,NaN,16.883,NaN,NaN,0.55828
39,0,4.2,NaN,0.97014,NaN,NaN,389.91,NaN,NaN,22.374,NaN,NaN,18.067,NaN,NaN,0.53037
40,0,3.48,NaN,0.86099,NaN,NaN,404.59,NaN,NaN,27.729,NaN,NaN,17.952,NaN,NaN,0.77295
41,0,3.04,NaN,0.84485,NaN,NaN,392.27,NaN,NaN,26.215,NaN,NaN,17.927,NaN,NaN,0.63349
42,0,2.08,NaN,0.79403,NaN,NaN,349.85,NaN,NaN,14.627,NaN,NaN,16.055,NaN,NaN,0.61245
43,0,2.96,NaN,0.83493,NaN,NaN,374.36,NaN,NaN,31.566,NaN,NaN,15.371,NaN,NaN,0.76623
44,0,2.8,NaN,0.88192,NaN,NaN,422.79,NaN,NaN,32.284,NaN,NaN,17.918,NaN,NaN,0.97419
45,0,1.52,NaN,0.61869,NaN,NaN,306.85,NaN,NaN,27.703,NaN,NaN,16.705,NaN,NaN,0.77732
46,0,1.72,NaN,0.757,NaN,NaN,445.36,NaN,NaN,39.225,NaN,NaN,16.178,NaN,NaN,0.86364
47,0,1.2,NaN,0.48591,NaN,NaN,401.56,NaN,NaN,68.154,NaN,NaN,15.862,NaN,NaN,0.63028
48,0,1.64,NaN,0.86538,NaN,NaN,384.93,NaN,NaN,31.319,NaN,NaN,17.352,NaN,NaN,0.82229
49,0,1.56,NaN,1.0462,0,0,351.52,NaN,NaN,81.992,0,0,15.069,NaN,NaN,2.2144
50,0,1.04,NaN,0.80026,0,0,343.6,NaN,NaN,67.666,0,0,14.24,NaN,NaN,2.3009
51,0,1.04,NaN,0.71114,0,0,258.47,NaN,NaN,73.814,0,0,13.306,NaN,NaN,3.4171
52,0,0.56,NaN,0.60663,0,0,294.32,NaN,NaN,97.469,0,0,12.185,NaN,NaN,3.111
53,0,0.64,NaN,0.65676,0,0,233.77,NaN,NaN,95.012,0,0,11.215,NaN,NaN,3.5113
54,0,0.64,NaN,0.53852,0,0,250.34,NaN,NaN,126.01,0,0,10.558,NaN,NaN,4.0937
55,0,0.4,NaN,0.62915,0,0,174.76,NaN,NaN,112.07,0,0,7.0503,NaN,NaN,4.232
56,0,0.32,NaN,0.45,0,0,80.771,NaN,NaN,77.138,0,0,4.8942,NaN,NaN,4.6106
57,0,0.16,NaN,0.27285,0,0,125.7,NaN,NaN,129.39,0,0,5.0007,NaN,NaN,4.6563
58,0,0.2,NaN,0.57735,0,0,62.923,NaN,NaN,106.66,0,0,2.3611,NaN,NaN,3.7391
59,0,0.24,NaN,0.62183,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
60,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
61,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
62,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
63,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
64,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
65,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
66,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
67,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
68,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
69,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
70,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
71,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
72,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
73,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
74,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN
